Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2015","2015","7021","Annual value","USD","3397.6","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2016","2016","7021","Annual value","USD","2980.1","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2017","2017","7021","Annual value","USD","3045.1","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2018","2018","7021","Annual value","USD","3038.7","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2019","2019","7021","Annual value","USD","3090","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2020","2020","7021","Annual value","USD","2824.4","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","1706.4","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1999","1999","7021","Annual value","USD","1745.7","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2000","2000","7021","Annual value","USD","1957.6","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2001","2001","7021","Annual value","USD","2118.3","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2002","2002","7021","Annual value","USD","2009.1","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2003","2003","7021","Annual value","USD","1784.2","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2004","2004","7021","Annual value","USD","1821.7","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2005","2005","7021","Annual value","USD","1896.7","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2006","2006","7021","Annual value","USD","1924.9","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2007","2007","7021","Annual value","USD","2144.9","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2008","2008","7021","Annual value","USD","2269.8","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2009","2009","7021","Annual value","USD","2128","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2010","2010","7021","Annual value","USD","2392.9","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2011","2011","7021","Annual value","USD","2510","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2012","2012","7021","Annual value","USD","2444.2","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2013","2013","7021","Annual value","USD","2712.2","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2014","2014","7021","Annual value","USD","2633.8","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2015","2015","7021","Annual value","USD","2280.6","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2016","2016","7021","Annual value","USD","1957.3","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2017","2017","7021","Annual value","USD","2011.1","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2018","2018","7021","Annual value","USD","2014.1","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2019","2019","7021","Annual value","USD","2019.4","A","Official figure"
"PP","Producer Prices","484","Mexico","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2020","2020","7021","Annual value","USD","1843.8","A","Official figure"
"PP","Producer Prices","528","Netherlands","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2006","2006","7021","Annual value","USD","1210.6","A","Official figure"
"PP","Producer Prices","528","Netherlands","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2007","2007","7021","Annual value","USD","1510.2","A","Official figure"
"PP","Producer Prices","528","Netherlands","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2008","2008","7021","Annual value","USD","1889.6","A","Official figure"
"PP","Producer Prices","528","Netherlands","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2009","2009","7021","Annual value","USD","1714.6","A","Official figure"
"PP","Producer Prices","528","Netherlands","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2010","2010","7021","Annual value","USD","1511","A","Official figure"
"PP","Producer Prices","528","Netherlands","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2011","2011","7021","Annual value","USD","1838.3","A","Official figure"
"PP","Producer Prices","528","Netherlands","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2012","2012","7021","Annual value","USD","1772","A","Official figure"
"PP","Producer Prices","528","Netherlands","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2013","2013","7021","Annual value","USD","1893","A","Official figure"
"PP","Producer Prices","528","Netherlands","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2014","2014","7021","Annual value","USD","1861.4","A","Official figure"
"PP","Producer Prices","528","Netherlands","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2015","2015","7021","Annual value","USD","1523","A","Official figure"
"PP","Producer Prices","528","Netherlands","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2016","2016","7021","Annual value","USD","1464.6","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1995","1995","7021","Annual value","USD","2909.1","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1996","1996","7021","Annual value","USD","2673","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1997","1997","7021","Annual value","USD","2434.5","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1998","1998","7021","Annual value","USD","2245.2","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1999","1999","7021","Annual value","USD","2192.5","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2000","2000","7021","Annual value","USD","1769","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2001","2001","7021","Annual value","USD","1746.1","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2002","2002","7021","Annual value","USD","2116.8","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2003","2003","7021","Annual value","USD","2501.3","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2004","2004","7021","Annual value","USD","2605","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2005","2005","7021","Annual value","USD","2738.1","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2006","2006","7021","Annual value","USD","2742.7","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2007","2007","7021","Annual value","USD","3115.1","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2008","2008","7021","Annual value","USD","3508.9","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2009","2009","7021","Annual value","USD","3301.4","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2010","2010","7021","Annual value","USD","3512.5","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2011","2011","7021","Annual value","USD","3852.2","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2012","2012","7021","Annual value","USD","3945","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2013","2013","7021","Annual value","USD","4017","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2014","2014","7021","Annual value","USD","3852.9","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2015","2015","7021","Annual value","USD","3098.9","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2016","2016","7021","Annual value","USD","3048.7","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2017","2017","7021","Annual value","USD","3183.1","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2018","2018","7021","Annual value","USD","3050.7","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2019","2019","7021","Annual value","USD","2851.1","A","Official figure"
"PP","Producer Prices","578","Norway","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","2020","2020","7021","Annual value","USD","2704.2","A","Official figure"
"PP","Producer Prices","600","Paraguay","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1991","1991","7021","Annual value","USD","3643.3","A","Official figure"
"PP","Producer Prices","600","Paraguay","5532","Producer Price (USD/tonne)","21124","Meat of turkeys, fresh or chilled","1992","1992","7021","Annual value","USD","2052.9","A","Official figure"
"PP","Producer Prices","600","Paraguay","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1991","1991","7021","Annual value","USD","3036.1","A","Official figure"
"PP","Producer Prices","600","Paraguay","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1992","1992","7021","Annual value","USD","1710.8","A","Official figure"
"PP","Producer Prices","600","Paraguay","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1993","1993","7021","Annual value","USD","1605.2","A","Official figure"
"PP","Producer Prices","600","Paraguay","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1994","1994","7021","Annual value","USD","1758.8","A","Official figure"
"PP","Producer Prices","600","Paraguay","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1995","1995","7021","Annual value","USD","1842.4","A","Official figure"
"PP","Producer Prices","600","Paraguay","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1996","1996","7021","Annual value","USD","2220.2","A","Official figure"
"PP","Producer Prices","600","Paraguay","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1997","1997","7021","Annual value","USD","2066.2","A","Official figure"
"PP","Producer Prices","600","Paraguay","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","1674.9","A","Official figure"
"PP","Producer Prices","600","Paraguay","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","1999","1999","7021","Annual value","USD","1669.9","A","Official figure"
"PP","Producer Prices","600","Paraguay","5532","Producer Price (USD/tonne)","21124b","Meat of turkeys, fresh or chilled (biological)","2000","2000","7021","Annual value","USD","1462.8","A","Official figure"
